title,issue_number,link,labels,Branded variable name,CF standard name,CMIP6 Differences,Cell measures,Cell methods,Comment,Dimensions,Frequency,Long name,Modeling realm,Positive,Processing notes,Region,Units,Variable status,Expression HadGEM3-GC31,Expression HadGEM3-GC5,Expression UKESM1,Expression UKESM1-3,Expression UKESM2,Model units
Variable atmos.va.tpt-p6-hxy-air.3hr.glb (E3hrPt.va6),705,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/705,3hr atmos UKESM1 HadGEM3-GC31 approved,va_tpt-p6-hxy-air,northward_wind,Not present,area: areacella,area: mean where air time: point,Meridional wind (positive in a northward direction) on 6 pressure levels in the lower troposphere,longitude latitude plev6 time1,3hr,Northward Wind,atmos,,950 hPa to 700 hPa with an interval of 50h Pa for vertical layers (6 vertical layers),glb,m s-1,New,"m01s30i202[blev=PLEV6, lbproc=0] / m01s30i301[blev=PLEV6, lbproc=0]","m01s30i202[blev=PLEV6, lbproc=0] / m01s30i301[blev=PLEV6, lbproc=0]","m01s30i202[blev=PLEV6, lbproc=0] / m01s30i301[blev=PLEV6, lbproc=0]","m01s30i202[blev=PLEV6, lbproc=0] / m01s30i301[blev=PLEV6, lbproc=0]",,m s-1
Variable atmos.ua.tpt-p6-hxy-air.3hr.glb (E3hrPt.ua6),704,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/704,3hr atmos UKESM1 HadGEM3-GC31 approved,ua_tpt-p6-hxy-air,eastward_wind,Not present,area: areacella,area: mean where air time: point,Zonal wind (positive in a eastward direction) on 6 pressure levels in the lower troposphere,longitude latitude plev6 time1,3hr,Eastward wind,atmos,,950 hPa to 700 hPa with an interval of 50h Pa for vertical layers (6 vertical layers),glb,m s-1,New,"m01s30i201[blev=PLEV6, lbproc=0] / m01s30i301[blev=PLEV6, lbproc=0]","m01s30i201[blev=PLEV6, lbproc=0] / m01s30i301[blev=PLEV6, lbproc=0]","m01s30i201[blev=PLEV6, lbproc=0] / m01s30i301[blev=PLEV6, lbproc=0]","m01s30i201[blev=PLEV6, lbproc=0] / m01s30i301[blev=PLEV6, lbproc=0]",,m s-1
Variable atmos.ta.tpt-p6-hxy-air.3hr.glb (E3hrPt.ta6),703,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/703,3hr atmos UKESM1 HadGEM3-GC31 approved,ta_tpt-p6-hxy-air,air_temperature,Not present,area: areacella,area: mean where air time: point,Air temperature on 6 pressure levels in the lower troposphere,longitude latitude plev6 time1,3hr,Air temperature,atmos,,950 hPa to 700 hPa with an interval of 50h Pa for vertical layers (6 vertical layers),glb,K,New,"m01s30i294[blev=PLEV6, lbproc=0] / m01s30i304[blev=PLEV6, lbproc=0]","m01s30i294[blev=PLEV6, lbproc=0] / m01s30i304[blev=PLEV6, lbproc=0]","m01s30i294[blev=PLEV6, lbproc=0] / m01s30i304[blev=PLEV6, lbproc=0]","m01s30i294[blev=PLEV6, lbproc=0] / m01s30i304[blev=PLEV6, lbproc=0]",,K
Variable aerosol.so2.tpt-h2m-hs-u.3hr.glb (E3hrPt.so2),702,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/702,3hr aerosol processor approved,so2_tpt-h2m-hs-u,mole_fraction_of_sulfur_dioxide_in_air,Not present,--MODEL,area: point time: point,"This variable represents the instantaneous near surface so2 volume mixing ration at CF sites, sampled every 3 hours",site time1 height2m,3hr,Surface SO2 volume mixing ratio at CF sites near-surface,aerosol atmosChem,,"Given the large differences in aerosol, boundary layer and vertical coordinate schemes across the models AerChemMIP do not want to be prescriptive and am happy to accept modelling centre's 'best estimate' rather than requiring interpolation to 2m exactly.",glb,mol mol-1,New,(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_SO2) * m01s34i072[lbproc=0],(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_SO2) * m01s34i072[lbproc=0],(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_SO2) * m01s34i072[lbproc=0],(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_SO2) * m01s34i072[lbproc=0],,kg kg-1
Variable aerosol.mmrss.tpt-h2m-hs-u.3hr.glb (E3hrPt.mmrss),701,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/701,3hr aerosol processor approved,mmrss_tpt-h2m-hs-u,mass_fraction_of_sea_salt_dry_aerosol_particles_in_air,Not present,--MODEL,area: point time: point,"This variable represents instantaneous near surface sea salt aerosol mass mixing ratio at CF sites, sampled every 3 hours",site time1 height2m,3hr,Sea salt Aerosol Mass Mixing Ratio at CF sites near-surface,aerosol atmosChem,,"Given the large differences in aerosol, boundary layer and vertical coordinate schemes across the models AerChemMIP do not want to be prescriptive and am happy to accept modelling centre's 'best estimate' rather than requiring interpolation to 2m exactly.",glb,kg kg-1,New,m01s34i111[lbproc=0] + m01s34i117[lbproc=0],m01s34i111[lbproc=0] + m01s34i117[lbproc=0],m01s34i111[lbproc=0] + m01s34i117[lbproc=0],m01s34i111[lbproc=0] + m01s34i117[lbproc=0],,kg kg-1
Variable aerosol.mmrso4.tpt-h2m-hs-u.3hr.glb (E3hrPt.mmrso4),700,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/700,3hr aerosol processor approved,mmrso4_tpt-h2m-hs-u,mass_fraction_of_sulfate_dry_aerosol_particles_in_air,Not present,--MODEL,area: point time: point,"This variable is for instantaneous near surface mass mixing ratio of sulfate aerosol at CF sites, sampled every 3 hours",site time1 height2m,3hr,Instantaneous near-surface Aerosol Sulfate Mass Mixing Ratio at CF sites,aerosol atmosChem,,"Given the large differences in aerosol, boundary layer and vertical coordinate schemes across the models AerChemMIP do not want to be prescriptive and am happy to accept modelling centre's 'best estimate' rather than requiring interpolation to 2m exactly.",glb,kg kg-1,New,(MOLECULAR_MASS_OF_SO4 / MOLECULAR_MASS_OF_H2SO4) * (m01s34i102[lbproc=0] + m01s34i104[lbproc=0] + m01s34i108[lbproc=0] + m01s34i114[lbproc=0]),(MOLECULAR_MASS_OF_SO4 / MOLECULAR_MASS_OF_H2SO4) * (m01s34i102[lbproc=0] + m01s34i104[lbproc=0] + m01s34i108[lbproc=0] + m01s34i114[lbproc=0]),(MOLECULAR_MASS_OF_SO4 / MOLECULAR_MASS_OF_H2SO4) * (m01s34i102[lbproc=0] + m01s34i104[lbproc=0] + m01s34i108[lbproc=0] + m01s34i114[lbproc=0]),(MOLECULAR_MASS_OF_SO4 / MOLECULAR_MASS_OF_H2SO4) * (m01s34i102[lbproc=0] + m01s34i104[lbproc=0] + m01s34i108[lbproc=0] + m01s34i114[lbproc=0]),,kg kg-1
Variable aerosol.mmroa.tpt-h2m-hs-u.3hr.glb (E3hrPt.mmroa),699,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/699,3hr aerosol processor approved,mmroa_tpt-h2m-hs-u,mass_fraction_of_particulate_organic_matter_dry_aerosol_particles_in_air,Not present,--MODEL,area: point time: point,"This variable represents the instantaneous near surface organic aerosol Mass Mixing Ratio at CF sites, sampled every 3 hours.",site time1 height2m,3hr,Instantaneous near-surface total organic aerosol mass mixing ratio at CF sites,aerosol atmosChem,,"Given the large differences in aerosol, boundary layer and vertical coordinate schemes across the models AerChemMIP do not want to be prescriptive and am happy to accept modelling centre's 'best estimate' rather than requiring interpolation to 2m exactly.",glb,kg kg-1,New,m01s34i106[lbproc=0] + m01s34i110[lbproc=0] + m01s34i116[lbproc=0] + m01s34i121[lbproc=0],m01s34i106[lbproc=0] + m01s34i110[lbproc=0] + m01s34i116[lbproc=0] + m01s34i121[lbproc=0],m01s34i106[lbproc=0] + m01s34i110[lbproc=0] + m01s34i116[lbproc=0] + m01s34i121[lbproc=0],m01s34i106[lbproc=0] + m01s34i110[lbproc=0] + m01s34i116[lbproc=0] + m01s34i121[lbproc=0],,kg kg-1
Variable aerosol.mmrno3.tpt-h2m-hs-u.3hr.glb (E3hrPt.mmrno3),698,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/698,3hr aerosol do-not-produce,mmrno3_tpt-h2m-hs-u,mass_fraction_of_nitrate_dry_aerosol_particles_in_air,Not present,--MODEL,area: point time: point,"This variable represents the instantaneous near surface NO3 Aerosol Mass Mixing Ratio at CF sites, sampled every 3 hours",site time1 height2m,3hr,Instantaneous near-surface NO3 aerosol mass mixing ratio at CF sites,aerosol atmosChem,,"Given the large differences in aerosol, boundary layer and vertical coordinate schemes across the models AerChemMIP do not want to be prescriptive and am happy to accept modelling centre's 'best estimate' rather than requiring interpolation to 2m exactly.",glb,kg kg-1,New,,,,,,
Variable aerosol.mmrnh4.tpt-h2m-hs-u.3hr.glb (E3hrPt.mmrnh4),697,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/697,3hr aerosol do-not-produce,mmrnh4_tpt-h2m-hs-u,mass_fraction_of_ammonium_dry_aerosol_particles_in_air,Not present,--MODEL,area: point time: point,"This variable represents the instantaneous near surface NH4 Aerosol Mass Mixing Ratio at CF sites, sampled every 3 hours",site time1 height2m,3hr,Instantaneous near-surface NH4 aerosol mass mixing ratio at CF sites,aerosol atmosChem,,"Given the large differences in aerosol, boundary layer and vertical coordinate schemes across the models AerChemMIP do not want to be prescriptive and am happy to accept modelling centre's 'best estimate' rather than requiring interpolation to 2m exactly.",glb,kg kg-1,New,,,,,,
Variable aerosol.mmrdust.tpt-h2m-hs-u.3hr.glb (E3hrPt.mmrdust),696,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/696,3hr aerosol processor approved,mmrdust_tpt-h2m-hs-u,mass_fraction_of_dust_dry_aerosol_particles_in_air,Not present,--MODEL,area: point time: point,"This variable represents the instantaneous near surface Dust Aerosol Mass Mixing Ratio at CF sites, sampled every 3 hours",site time1 height2m,3hr,Instantaneous near-surface Dust Aerosol Mass Mixing Ratio at CF sites,aerosol atmosChem,,"Given the large differences in aerosol, boundary layer and vertical coordinate schemes across the models AerChemMIP do not want to be prescriptive and am happy to accept modelling centre's 'best estimate' rather than requiring interpolation to 2m exactly.",glb,kg kg-1,New,m01s00i431[lbproc=0] + m01s00i432[lbproc=0] + m01s00i433[lbproc=0] + m01s00i434[lbproc=0] + m01s00i435[lbproc=0] + m01s00i436[lbproc=0],m01s00i431[lbproc=0] + m01s00i432[lbproc=0] + m01s00i433[lbproc=0] + m01s00i434[lbproc=0] + m01s00i435[lbproc=0] + m01s00i436[lbproc=0],m01s00i431[lbproc=0] + m01s00i432[lbproc=0] + m01s00i433[lbproc=0] + m01s00i434[lbproc=0] + m01s00i435[lbproc=0] + m01s00i436[lbproc=0],m01s00i431[lbproc=0] + m01s00i432[lbproc=0] + m01s00i433[lbproc=0] + m01s00i434[lbproc=0] + m01s00i435[lbproc=0] + m01s00i436[lbproc=0],,kg kg-1
Variable aerosol.mmrbc.tpt-h2m-hs-u.3hr.glb (E3hrPt.mmrbc),695,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/695,3hr aerosol processor approved,mmrbc_tpt-h2m-hs-u,mass_fraction_of_elemental_carbon_dry_aerosol_particles_in_air,Not present,--MODEL,area: point time: point,"This variable represents the instantaneous near surface elemental carbon Aerosol Mass Mixing Ratio at CF sites, sampled every 3 hours",site time1 height2m,3hr,Elemental carbon mass mixing ratio,aerosol atmosChem,,"Given the large differences in aerosol, boundary layer and vertical coordinate schemes across the models AerChemMIP do not want to be prescriptive and am happy to accept modelling centre's 'best estimate' rather than requiring interpolation to 2m exactly.",glb,kg kg-1,New,m01s34i105[lbproc=0] + m01s34i109[lbproc=0] + m01s34i115[lbproc=0] + m01s34i120[lbproc=0],m01s34i105[lbproc=0] + m01s34i109[lbproc=0] + m01s34i115[lbproc=0] + m01s34i120[lbproc=0],m01s34i105[lbproc=0] + m01s34i109[lbproc=0] + m01s34i115[lbproc=0] + m01s34i120[lbproc=0],m01s34i105[lbproc=0] + m01s34i109[lbproc=0] + m01s34i115[lbproc=0] + m01s34i120[lbproc=0],,kg kg-1
Variable aerosol.mmraerh2o.tpt-h2m-hs-u.3hr.glb (E3hrPt.mmraerh2o),694,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/694,3hr aerosol processor approved,mmraerh2o_tpt-h2m-hs-u,mass_fraction_of_water_in_ambient_aerosol_particles_in_air,Not present,--MODEL,area: point time: point,"This variable represents the instantaneous near surface aerosol water Mass Mixing Ratio at CF sites, sampled every 3 hours",site time1 height2m,3hr,Instantaneous near-surface aerosol water mass mixing ratio at CF sites,aerosol atmosChem,,"Given the large differences in aerosol, boundary layer and vertical coordinate schemes across the models AerChemMIP do not want to be prescriptive and am happy to accept modelling centre's 'best estimate' rather than requiring interpolation to 2m exactly.",glb,kg kg-1,New,m01s38i545[lbproc=0],m01s38i545[lbproc=0],m01s38i545[lbproc=0],m01s38i545[lbproc=0],,kg kg-1
Variable atmos.hus.tpt-p6-hxy-air.3hr.glb (E3hrPt.hus6),693,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/693,3hr atmos UKESM1 HadGEM3-GC31 approved,hus_tpt-p6-hxy-air,specific_humidity,Not present,area: areacella,area: mean where air time: point,Specific humidity on 6 pressure levels in the lower troposphere,longitude latitude plev6 time1,3hr,Specific humidity,atmos,,950 hPa to 700 hPa with an interval of 50h Pa for vertical layers (6 vertical layers),glb,1,New,"m01s30i295[blev=PLEV6, lbproc=0] / m01s30i304[blev=PLEV6, lbproc=0]","m01s30i295[blev=PLEV6, lbproc=0] / m01s30i304[blev=PLEV6, lbproc=0]","m01s30i295[blev=PLEV6, lbproc=0] / m01s30i304[blev=PLEV6, lbproc=0]","m01s30i295[blev=PLEV6, lbproc=0] / m01s30i304[blev=PLEV6, lbproc=0]",,1
Variable atmos.hus.tpt-al-hxy-u.3hr.glb (E3hrPt.hus),692,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/692,3hr atmos CMIP6 UKESM1 HadGEM3-GC31 approved,hus_tpt-al-hxy-u,specific_humidity,"""comment"" was ""Specific humidity is the mass fraction of water vapor in (moist) air.""; ; ""frequency"" was ""3hrPt"";",area: areacella,area: mean time: point,Specific Humidity,longitude latitude alevel time1,3hr,Specific Humidity,atmos,,,glb,1,CMIP6 CMOR variable,m01s00i010[lbproc=0],m01s00i010[lbproc=0],m01s00i010[lbproc=0],m01s00i010[lbproc=0],,1
Variable aerosol.conccn.tpt-u-hs-u.3hr.glb (E3hrPt.conccn),691,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/691,3hr aerosol processor approved,conccn_tpt-u-hs-u,number_concentration_of_ambient_aerosol_particles_in_air,Not present,--MODEL,area: point time: point,"The variable represents the instantaneous Aerosol Number Concentration at CF sites, sampled every 3 hours",site time1,3hr,Sub-daily Aerosol Number Concentration at CF sites,aerosol atmosChem,,,glb,m-3,New,m01s38i504[lbproc=0]+m01s38i505[lbproc=0]+m01s38i506[lbproc=0]+m01s38i507[lbproc=0]+m01s38i508[lbproc=0],m01s38i504[lbproc=0]+m01s38i505[lbproc=0]+m01s38i506[lbproc=0]+m01s38i507[lbproc=0]+m01s38i508[lbproc=0],m01s38i504[lbproc=0]+m01s38i505[lbproc=0]+m01s38i506[lbproc=0]+m01s38i507[lbproc=0]+m01s38i508[lbproc=0],m01s38i504[lbproc=0]+m01s38i505[lbproc=0]+m01s38i506[lbproc=0]+m01s38i507[lbproc=0]+m01s38i508[lbproc=0],,m-3
Variable atmos.cltcalipso.tpt-u-hxy-u.3hr.glb (E3hrPt.cltcalipso),690,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/690,3hr atmos CMIP6 UKESM1 HadGEM3-GC31 approved,cltcalipso_tpt-u-hxy-u,cloud_area_fraction,"""frequency"" was ""3hrPt""; ; ""comment"" was ""Total cloud area fraction (reported as a percentage) for the whole atmospheric column, as seen by the Cloud-Aerosol Lidar and Infrared Pathfinder Satellite Observation (CALIPSO) instrument. Includes both large-scale and convective cloud."";",area: areacella,area: mean time: point,CALIPSO Total Cloud Fraction,longitude latitude time1,3hr,CALIPSO Total Cloud Cover Percentage,atmos,,,glb,%,CMIP6 CMOR variable,m01s02i347[lbproc=0] / m01s02i324[lbproc=0],m01s02i347[lbproc=0] / m01s02i324[lbproc=0],m01s02i347[lbproc=0] / m01s02i324[lbproc=0],m01s02i347[lbproc=0] / m01s02i324[lbproc=0],,1
Variable atmos.sfcWind.tavg-h10m-hxy-u.3hr.glb (E3hr.sfcWind),689,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/689,3hr atmos CMIP6 UKESM1 HadGEM3-GC31 approved,sfcWind_tavg-h10m-hxy-u,wind_speed,"""comment"" was ""near-surface (usually, 10 meters) wind speed."";",area: areacella,area: time: mean,Near surface wind speed,longitude latitude time height10m,3hr,Near-Surface Wind Speed,atmos,,,glb,m s-1,CMIP6 CMOR variable,m01s03i230[lbproc=128],m01s03i230[lbproc=128],m01s03i230[lbproc=128],m01s03i230[lbproc=128],,m s-1
Variable atmos.rsutcs.tavg-u-hxy-u.3hr.glb (E3hr.rsutcs),688,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/688,3hr atmos CMIP6 UKESM1 HadGEM3-GC31 approved,rsutcs_tavg-u-hxy-u,toa_outgoing_shortwave_flux_assuming_clear_sky,"""comment"" was ""Calculated in the absence of clouds."";",area: areacella,area: time: mean,TOA outgoing clear sky shortwave,longitude latitude time,3hr,TOA Outgoing Clear-Sky Shortwave Radiation,atmos,up,,glb,W m-2,CMIP6 CMOR variable,m01s01i209[lbproc=128],m01s01i209[lbproc=128],m01s01i209[lbproc=128],m01s01i209[lbproc=128],,W m-2
Variable atmos.rsut.tavg-u-hxy-u.3hr.glb (E3hr.rsut),687,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/687,3hr atmos CMIP6 UKESM1 HadGEM3-GC31 approved,rsut_tavg-u-hxy-u,toa_outgoing_shortwave_flux,"""comment"" was ""at the top of the atmosphere"";",area: areacella,area: time: mean,TOA outgoing shortwave radiation,longitude latitude time,3hr,TOA Outgoing Shortwave Radiation,atmos,up,,glb,W m-2,CMIP6 CMOR variable,m01s01i208[lbproc=128],m01s01i208[lbproc=128],m01s01i208[lbproc=128],m01s01i208[lbproc=128],,W m-2
Variable atmos.rlutcs.tavg-u-hxy-u.3hr.glb (E3hr.rlutcs),686,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/686,3hr atmos CMIP6 UKESM1 HadGEM3-GC31 approved,rlutcs_tavg-u-hxy-u,toa_outgoing_longwave_flux_assuming_clear_sky,"""comment"" was ""Upwelling clear-sky longwave radiation at top of atmosphere"";",area: areacella,area: time: mean,TOA outgoing clear sky longwave,longitude latitude time,3hr,TOA Outgoing Clear-Sky Longwave Radiation,atmos,up,,glb,W m-2,CMIP6 CMOR variable,m01s02i206[lbproc=128] + m01s03i332[lbproc=128] - m01s02i205[lbproc=128],m01s02i206[lbproc=128] + m01s03i332[lbproc=128] - m01s02i205[lbproc=128],m01s02i206[lbproc=128] + m01s03i332[lbproc=128] - m01s02i205[lbproc=128],m01s02i206[lbproc=128] + m01s03i332[lbproc=128] - m01s02i205[lbproc=128],,W m-2
Variable atmos.rlut.tavg-u-hxy-u.3hr.glb (E3hr.rlut),685,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/685,3hr atmos CMIP6 UKESM1 HadGEM3-GC31 approved,rlut_tavg-u-hxy-u,toa_outgoing_longwave_flux,"""comment"" was ""at the top of the atmosphere (to be compared with satellite measurements)"";",area: areacella,area: time: mean,TOA outgoing longwave radiation,longitude latitude time,3hr,TOA Outgoing Longwave Radiation,atmos,up,,glb,W m-2,CMIP6 CMOR variable,m01s03i332[lbproc=128],m01s03i332[lbproc=128],m01s03i332[lbproc=128],m01s03i332[lbproc=128],,W m-2
